Retention,MaxLevelPassed,User_id,AB_Cohort,SumRevenue,CountBuy,CountAllStart,CountAllFinish,CountCleanStart,CountCleanFinish,Get_Ads,Get_Chapter,Get_Buy,Get_Faceb,Get_TeamL,Get_TeamT,Spend_BonLives,Spend_Bonus,Spend_Boost,Spend_Lives,Spend_Moves,Spend_TeamC
7,63,1040,A,0,0,26,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0
0,40,1041,A,0,0,82,34,75,29,0,300,0,0,0,100,0,0,0,0,1980,0
1,48,1041,A,0,0,22,8,16,6,0,0,0,0,160,0,0,1400,0,0,0,0
2,52,1041,A,0,0,20,4,19,4,0,0,0,0,60,0,0,0,0,0,0,0
3,54,1041,A,0,0,11,2,11,2,0,0,0,0,40,0,0,0,0,0,0,0
6,56,1041,A,0,0,33,12,32,11,0,0,0,0,20,0,0,0,0,0,0,0
7,59,1041,A,0,0,18,3,17,2,0,0,0,0,50,0,0,0,0,0,0,0
0,33,1042,A,0,0,6,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0
1,45,1042,A,0,0,49,12,46,9,0,250,0,0,0,0,0,0,0,0,0,0
3,46,1042,A,0,0,6,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0
4,46,1042,A,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
7,46,1042,A,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,1043,A,0,0,20,12,17,9,0,0,0,0,0,0,0,0,0,0,2590,0
1,19,1043,A,0,0,8,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1044,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,48,1045,A,0,0,23,5,20,5,0,0,0,0,0,0,0,0,0,0,0,0
2,49,1045,A,0,0,5,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0
4,51,1045,A,0,0,6,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,70,1046,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,70,1046,A,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
5,70,1046,A,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,1047,A,0,0,8,8,7,7,0,0,0,0,0,0,0,0,0,0,0,0
1,15,1047,A,0,0,7,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0
3,19,1047,A,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
4,20,1047,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,1048,A,0,0,11,8,7,6,0,0,0,0,0,0,0,0,0,0,2970,0
0,50,1049,A,0,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1,51,1049,A,0,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2,52,1049,A,0,0,7,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0
3,54,1049,A,0,0,4,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0
4,58,1049,A,0,0,12,4,7,1,0,0,0,0,0,0,0,0,0,0,0,0
5,59,1049,A,0,0,7,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0
6,60,1049,A,0,0,5,1,4,1,0,390,0,0,0,0,0,0,0,0,0,0
7,62,1049,A,0,0,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,5,1050,A,0,0,5,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
0,28,1051,A,0,0,7,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0
2,28,1051,A,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
4,32,1051,A,0,0,35,4,33,4,0,0,0,0,0,0,0,0,0,0,0,0
5,33,1051,A,0,0,5,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0
7,34,1051,A,0,0,6,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1052,A,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,58,1053,A,0,0,62,19,54,14,0,0,0,0,0,0,0,0,0,0,0,0
1,58,1053,A,0,0,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2,71,1053,A,0,0,34,13,26,10,0,320,0,0,0,0,0,0,0,0,990,0
3,73,1053,A,0,0,9,2,7,2,0,0,0,0,0,0,0,0,0,0,0,0
4,79,1053,A,0,0,26,6,22,5,0,0,0,0,0,0,0,0,0,0,990,0
5,80,1053,A,0,0,6,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11,1054,A,0,0,11,11,7,7,0,0,0,0,0,0,0,0,0,0,2970,0
0,79,1055,A,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
1,83,1055,A,0,0,26,4,26,4,0,0,0,0,0,0,0,0,0,0,0,0
2,83,1055,A,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
3,87,1055,A,0,0,48,4,44,3,0,0,0,0,0,0,0,0,0,0,0,0
5,88,1055,A,0,0,15,8,14,7,0,0,0,0,0,0,0,0,0,0,0,0
7,89,1055,A,0,0,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
0,101,1056,A,0,0,16,12,15,11,0,0,0,0,0,0,0,0,0,0,0,0
1,110,1056,A,0,0,34,9,33,9,0,0,0,0,0,0,0,0,0,0,0,0
2,113,1056,A,0,0,25,3,23,2,0,0,0,0,0,0,0,0,0,0,0,0
3,117,1056,A,0,0,19,4,14,3,0,0,0,0,0,0,0,0,0,0,0,0
4,120,1056,A,0,0,11,3,7,1,0,0,0,0,0,0,0,0,0,0,990,0
5,121,1056,A,0,0,30,9,30,9,0,0,0,0,0,0,0,0,0,0,0,0
6,122,1056,A,0,0,13,1,13,1,0,0,0,0,0,0,0,0,0,0,0,0
7,128,1056,A,0,0,36,6,35,6,0,480,0,0,0,0,0,0,0,0,0,0
0,47,1057,A,0,0,30,8,25,7,0,0,0,0,30,0,0,0,0,0,0,0
1,55,1057,A,0,0,48,8,44,6,0,0,0,0,0,0,0,0,0,0,0,0
2,57,1057,A,0,0,12,2,12,2,0,0,0,0,0,0,0,0,0,0,0,0
3,58,1057,A,0,0,6,1,2,0,0,0,0,0,30,0,0,0,0,0,0,0
4,62,1057,A,0,0,20,4,18,3,0,100,0,0,0,0,0,0,0,0,0,0
5,62,1057,A,0,0,5,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0
6,66,1057,A,0,0,19,4,18,4,0,0,0,0,0,0,0,0,0,0,0,0
7,70,1057,A,0,0,26,4,22,2,0,0,0,0,0,0,0,0,0,0,0,0
0,12,1058,A,0,0,6,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0
2,14,1058,A,0,0,7,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0
6,14,1058,A,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
7,14,1058,A,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1059,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,25,1060,A,0,0,3,1,2,1,0,0,0,0,0,0,0,0,0,0,990,0
5,0,1061,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,1062,A,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,46,1062,A,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2,46,1062,A,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
3,48,1062,A,0,0,4,2,3,2,0,0,0,0,30,0,0,0,0,0,0,0
5,48,1062,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,49,1062,A,0,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
7,55,1062,A,0,0,11,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0
2,0,1063,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,35,1064,A,0,0,16,3,15,2,0,210,0,0,0,0,0,0,0,0,0,0
2,40,1064,A,0,0,20,5,20,5,0,0,0,0,0,0,0,0,0,0,0,0
4,41,1064,A,0,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
5,41,1064,A,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
6,45,1064,A,0,0,14,4,13,4,0,0,0,0,0,0,0,0,0,0,0,0
7,45,1064,A,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
0,43,1065,A,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1,46,1065,A,0,0,18,3,17,3,0,0,0,0,0,0,0,0,0,0,0,0
2,54,1065,A,0,0,29,8,28,7,0,0,0,0,0,0,0,0,0,0,0,0
3,58,1065,A,0,0,19,4,19,4,0,0,0,0,0,0,0,0,0,0,0,0
4,60,1065,A,0,0,22,2,20,1,0,370,0,0,0,0,0,0,0,0,0,0
5,63,1065,A,0,0,14,3,14,3,0,0,0,0,0,0,0,0,0,0,0,0
6,63,1065,A,0,0,19,4,19,4,0,0,0,0,0,0,0,0,0,0,0,0
7,69,1065,A,0,0,40,14,39,13,0,0,0,0,0,0,0,0,0,0,0,0
0,39,1066,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,1067,A,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
6,45,1067,A,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,1068,A,0,0,8,7,7,6,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1069,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,1070,A,0,0,30,6,30,6,0,0,0,0,0,0,0,0,0,0,0,0
1,45,1070,A,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2,45,1070,A,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
3,46,1070,A,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0
4,46,1070,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,46,1070,A,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
7,49,1070,A,0,0,14,3,14,3,0,0,0,0,0,0,0,0,0,0,0,0
0,25,1071,A,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2,27,1071,A,0,0,14,2,14,2,0,0,0,0,0,0,0,0,0,0,0,0
3,43,1071,A,0,0,49,16,48,16,0,480,0,0,0,0,0,0,0,0,0,0
4,46,1071,A,0,0,34,3,31,1,0,0,0,0,20,0,0,0,0,0,0,0
5,46,1071,A,0,0,9,0,9,0,0,0,0,0,10,0,0,0,0,0,0,0
6,50,1071,A,0,0,31,4,27,3,0,0,0,0,0,0,0,0,0,0,0,0
7,50,1071,A,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,41,1072,A,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1,42,1072,A,0,0,5,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0
2,42,1072,A,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
0,30,1073,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,40,1073,A,0,0,18,10,14,7,0,240,0,0,0,0,0,0,0,0,2970,0
2,43,1073,A,0,0,6,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0
3,43,1073,A,0,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
6,49,1073,A,0,0,15,6,12,3,0,0,0,0,0,0,0,0,0,0,0,0
0,12,1074,A,0,0,14,12,9,8,0,0,0,0,0,0,0,0,0,0,2970,0
0,17,1075,A,0,0,10,4,9,3,0,0,0,0,0,0,0,0,0,0,0,0
0,32,1076,A,0,0,20,5,19,4,0,0,0,0,0,0,0,0,0,0,0,0
1,33,1076,A,0,0,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2,33,1076,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,34,1076,A,0,0,11,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1077,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23,1078,A,0,0,33,22,28,19,0,0,0,0,0,100,0,0,0,0,1980,0
1,33,1078,A,0,0,20,10,17,9,0,0,0,0,0,0,0,0,0,0,990,0
2,34,1078,A,0,0,5,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0
3,35,1078,A,0,0,1,1,1,1,0,140,0,0,0,0,0,0,0,0,0,0
5,39,1078,A,0,0,12,4,11,3,0,0,0,0,0,0,0,0,0,0,0,0
6,43,1078,A,0,0,15,4,14,4,0,0,0,0,0,0,0,0,0,0,0,0
0,34,1079,A,0,0,8,2,8,2,0,0,0,0,10,0,0,0,0,0,0,0
1,38,1079,A,0,0,17,4,14,3,0,260,0,0,0,0,0,0,0,0,0,0
2,39,1079,A,0,0,11,1,11,1,0,0,0,0,10,0,0,0,0,0,0,0
4,40,1079,A,0,0,6,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
5,40,1079,A,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,41,1079,A,0,0,8,1,8,1,0,0,0,0,30,0,0,0,0,0,0,0
7,45,1079,A,0,0,16,4,14,3,0,0,0,0,0,0,0,0,0,0,0,0
0,33,1080,A,0,0,49,33,37,23,0,0,0,0,0,100,0,0,0,0,2590,0
2,38,1080,A,0,0,20,5,16,4,0,430,0,0,0,0,0,0,0,0,0,0
4,39,1080,A,0,0,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
5,39,1080,A,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15,1081,A,0,0,17,16,13,12,0,0,0,0,0,0,0,0,0,0,990,0
0,0,1082,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11,1083,A,0,0,11,11,9,9,0,0,0,0,0,0,0,0,0,0,0,0
1,41,1083,A,0,0,59,29,48,20,0,360,0,0,0,100,0,900,0,0,1980,0
0,101,1084,A,0,0,13,1,13,1,0,0,0,0,0,0,0,0,0,0,0,0
1,102,1084,A,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0
2,112,1084,A,0,0,46,10,45,10,0,0,0,0,0,0,0,0,0,0,0,0
3,115,1084,A,0,0,25,3,23,3,0,0,0,0,0,0,0,0,0,0,0,0
4,131,1084,A,0,0,87,16,82,13,0,220,0,0,0,0,0,0,0,0,0,0
6,131,1084,A,0,0,39,13,38,13,0,0,0,0,0,0,0,0,0,0,0,0
7,131,1084,A,0,0,35,4,35,4,0,0,0,0,0,0,0,0,0,0,0,0
0,21,1085,A,0,0,2,0,1,0,0,0,0,0,30,0,0,0,0,0,0,0
2,21,1085,A,0,0,11,3,11,3,0,0,0,0,0,0,0,0,0,0,0,0
3,28,1085,A,0,0,32,7,29,7,0,0,0,0,60,0,0,0,0,0,0,0
4,28,1085,A,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0
0,34,1086,A,0,0,35,4,35,4,0,0,0,0,0,0,0,0,0,0,0,0
1,34,1086,A,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
2,34,1086,A,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
4,34,1086,A,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
0,76,1087,A,0,0,11,5,9,3,0,0,0,0,0,0,0,0,0,0,0,0
1,76,1087,A,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
4,86,1087,A,0,0,37,10,34,7,0,0,0,0,0,0,0,0,0,0,0,0
5,86,1087,A,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
6,91,1087,A,0,0,13,5,13,5,0,170,0,0,0,0,0,0,0,0,0,0
0,10,1088,A,0,0,14,10,12,9,0,0,0,0,0,0,0,0,0,0,2590,0
0,17,1089,A,0,0,22,17,19,15,0,0,0,0,0,0,0,0,0,0,0,0
0,100,1090,A,0,0,17,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0
1,100,1090,A,0,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,990,0
2,100,1090,A,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
3,100,1090,A,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,135,1091,A,0,0,10,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0
1,138,1091,A,0,0,37,3,37,3,0,0,0,0,0,0,0,0,0,0,0,0
2,138,1091,A,0,0,22,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
3,146,1091,A,0,0,56,8,51,6,0,0,0,0,0,0,0,0,0,0,0,0
4,154,1091,A,0,0,76,8,73,8,0,0,0,0,0,0,0,0,0,0,0,0
5,154,1091,A,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
6,180,1091,A,0,0,164,37,161,36,0,190,0,0,0,0,0,0,0,0,990,0
7,183,1091,A,0,0,76,5,71,3,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1092,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,59,1093,A,0,0,10,3,10,3,0,0,0,0,0,0,0,0,0,0,0,0
1,59,1093,A,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,67,1094,A,0,0,26,10,21,7,0,710,0,0,0,0,0,0,0,0,1980,0
1,72,1094,A,53,1,9,5,5,2,0,0,1000,0,0,0,0,0,0,0,990,0
2,75,1094,A,0,0,24,3,21,3,0,0,0,0,0,0,0,0,0,0,0,0
3,84,1094,A,0,0,43,9,35,6,0,0,0,0,0,0,0,0,0,0,0,0
4,84,1094,A,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
5,85,1094,A,0,0,42,13,39,12,0,0,0,0,0,0,0,0,0,0,0,0
6,86,1094,A,0,0,9,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0
7,86,1094,A,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,1095,A,0,0,14,13,11,10,0,0,0,0,0,0,0,0,0,0,990,0
0,25,1096,A,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
6,28,1096,A,0,0,36,3,35,3,0,0,0,0,0,0,0,0,0,0,0,0
7,29,1096,A,0,0,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,1097,A,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,27,1098,A,0,0,42,27,35,21,0,0,0,0,0,100,0,0,0,0,1980,0
4,28,1098,A,0,0,6,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0
0,22,1099,A,0,0,50,22,44,19,0,0,0,0,0,100,0,0,0,0,2970,0
0,51,1100,A,0,0,5,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0
1,51,1100,A,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2,61,1100,A,0,0,53,10,53,10,0,320,0,0,0,0,0,0,0,0,0,0
3,67,1100,A,0,0,23,6,23,6,0,0,0,0,0,0,0,0,0,0,0,0
4,70,1100,A,0,0,27,3,27,3,0,0,0,0,0,0,0,0,0,0,0,0
5,70,1100,A,0,0,35,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0
6,70,1100,A,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
7,70,1100,A,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22,1101,A,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1,24,1101,A,0,0,7,3,7,3,0,0,0,0,0,0,0,0,0,0,0,0
4,24,1101,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,86,1102,A,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1,86,1102,A,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2,100,1102,A,0,0,53,14,50,13,0,410,0,0,0,0,0,0,0,0,990,0
3,103,1102,A,0,0,9,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0
5,103,1102,A,0,0,28,11,28,11,0,0,0,0,0,0,0,0,0,0,0,0
6,105,1102,A,0,0,14,2,13,1,0,0,0,0,0,0,0,0,0,0,0,0
7,105,1102,A,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1103,A,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,40,1104,A,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0
1,46,1104,A,0,0,22,5,18,4,0,0,0,0,0,0,0,0,0,0,0,0
7,49,1104,A,0,0,14,3,11,3,0,0,0,0,0,0,0,0,0,0,0,0
0,29,1105,A,0,0,8,6,5,4,0,0,0,0,0,0,0,0,0,0,1980,0
1,43,1105,A,0,0,21,14,18,11,0,110,0,0,0,0,0,0,0,0,990,0
0,41,1106,A,0,0,6,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0
1,41,1106,A,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3,43,1106,A,0,0,6,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0
4,43,1106,A,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,43,1106,A,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
6,43,1106,A,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
7,43,1106,A,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,17,1107,A,0,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
7,17,1107,A,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,17,1108,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,22,1108,A,0,0,7,5,5,4,0,0,0,0,0,100,0,0,0,0,0,0
0,110,1109,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,110,1109,A,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
3,119,1109,A,0,0,23,9,22,8,0,0,0,0,0,0,0,0,0,0,0,0
4,124,1109,A,0,0,28,5,25,5,0,0,0,0,0,0,0,0,0,0,0,0
5,131,1109,A,0,0,27,6,21,6,0,410,0,0,0,0,0,0,0,0,990,0
6,131,1109,A,0,0,14,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
7,134,1109,A,0,0,24,3,20,1,0,0,0,0,0,0,0,0,0,0,0,0
0,22,1110,A,0,0,33,22,27,18,0,0,0,0,0,100,0,0,0,0,1980,0
1,32,1110,A,0,0,32,9,30,9,0,0,0,0,0,0,0,0,0,0,0,0
2,49,1110,A,0,0,35,17,32,15,0,460,0,0,0,0,0,0,0,0,990,0
3,49,1110,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,49,1110,A,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
5,50,1110,A,0,0,5,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0
6,50,1110,A,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
7,52,1110,A,0,0,9,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0
0,22,1111,A,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1,24,1111,A,0,0,5,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0
2,22,1111,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,25,1111,A,0,0,7,3,7,3,0,0,0,0,0,0,0,0,0,0,0,0
4,32,1111,A,0,0,19,7,15,4,0,0,0,0,0,0,0,0,0,0,0,0
5,34,1111,A,0,0,5,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0
6,36,1111,A,0,0,9,2,7,2,0,250,0,0,0,0,0,0,0,0,0,0
7,38,1111,A,0,0,6,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0
0,48,1112,A,0,0,16,6,14,4,0,0,0,0,0,0,0,0,0,0,0,0
2,48,1112,A,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,48,1112,A,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,34,1113,A,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1,34,1113,A,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2,43,1113,A,0,0,67,9,62,8,0,120,0,0,0,0,0,0,0,0,0,0
3,50,1113,A,0,0,22,7,21,6,0,0,0,0,0,0,0,0,0,0,0,0
4,50,1113,A,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
5,50,1113,A,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
6,51,1113,A,0,0,14,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0
0,25,1114,A,0,0,9,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0
4,25,1114,A,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
0,17,1115,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,1116,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,21,1116,A,0,0,10,5,8,4,0,0,0,0,0,100,0,0,0,0,990,0
2,26,1116,A,0,0,10,5,8,4,0,0,0,0,0,0,0,0,0,0,0,0
3,27,1116,A,0,0,6,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
5,34,1116,A,0,0,26,7,24,6,0,0,0,0,0,0,0,0,0,0,0,0
6,37,1116,A,0,0,15,3,11,2,0,110,0,0,0,0,0,0,0,0,0,0
7,37,1116,A,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10,1117,A,0,0,9,9,6,6,0,0,0,0,0,0,0,0,0,0,1980,0
1,11,1117,A,0,0,1,1,0,0,0,0,0,0,0,0,0,900,0,0,0,0
0,17,1118,A,0,0,9,3,7,1,0,0,0,0,0,0,0,0,0,0,0,0
1,19,1118,A,0,0,8,3,8,3,0,0,0,0,0,0,0,0,0,0,0,0
2,19,1118,A,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1119,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22,1120,A,0,0,6,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0
1,22,1120,A,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2,25,1120,A,0,0,8,3,8,3,0,0,0,0,0,0,0,0,0,0,0,0
5,25,1120,A,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
6,30,1120,A,0,0,18,4,17,4,0,0,0,0,0,0,0,0,0,0,0,0
0,71,1121,A,0,0,49,11,47,11,0,160,0,0,0,0,0,0,0,0,0,0
1,76,1121,A,0,0,26,5,24,5,0,0,0,0,0,0,0,0,0,0,0,0
2,77,1121,A,0,0,11,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0
3,77,1121,A,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
4,77,1121,A,0,0,9,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
5,77,1121,A,0,0,30,9,30,9,0,0,0,0,0,0,0,0,0,0,0,0
6,77,1121,A,0,0,9,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12,1122,A,0,0,9,9,5,5,0,0,0,0,0,0,0,0,0,0,1980,0
1,22,1122,A,0,0,22,9,19,7,0,0,0,0,0,100,0,0,0,0,990,0
0,0,1123,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
